Surat,Ayat,Sentence #,Kata,Label
,,,ibu,O
,,,hendaklah,O
,,,menyusukan,O
,,,anak-anaknya,O
,,,selama,O
,,,dua,O
,,,tahun,O
,,,penuh,O
,,,yaitu,O
,,,bagi,O
,,,yang,O
,,,ingin,O
,,,menyempurnakan,O
,,,penyusuan,O
,,,dan,O
,,,kewajiban,O
,,,ayah,O
,,,memberi,O
,,,makan,O
,,,dan,O
,,,pakaian,O
,,,kepada,O
,,,para,O
,,,ibu,O
,,,dengan,O
,,,cara,O
,,,ma'ruf,O
,,,seseorang,O
,,,tidak,O
,,,dibebani,O
,,,melainkan,O
,,,menurut,O
,,,kadar,O
,,,kesanggupannya,O
,,,janganlah,O
,,,seorang,O
,,,ibu,O
,,,menderita,O
,,,kesengsaraan,O
,,,karena,O
,,,anaknya,O
,,,dan,O
,,,seorang,O
,,,ayah,O
,,,karena,O
,,,anaknya,O
,,,dan,O
,,,warispun,O
,,,berkewajiban,O
,,,demikian,O
,,,apabila,O
,,,keduanya,O
,,,ingin,O
,,,menyapih,O
,,,sebelum,O
,,,dua,O
,,,tahun,O
,,,dengan,O
,,,kerelaan,O
,,,keduanya,O
,,,dan,O
,,,permusyawaratan,O
,,,maka,O
,,,tidak,O
,,,ada,O
,,,dosa,O
,,,atas,O
,,,keduanya,O
,,,dan,O
,,,jika,O
,,,kamu,O
,,,ingin,O
,,,anakmu,O
,,,disusukan,O
,,,oleh,O
,,,orang,O
,,,lain,O
,,,maka,O
,,,tidak,O
,,,ada,O
,,,dosa,O
,,,bagimu,O
,,,apabila,O
,,,kamu,O
,,,memberikan,O
,,,pembayaran,O
,,,menurut,O
,,,yang,O
,,,patut,O
,,,bertakwalah,O
,,,kamu,O
,,,kepada,O
,,,allah,O
,,,dan,O
,,,ketahuilah,O
,,,bahwa,O
,,,allah,O
,,,maha,O
,,,melihat,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,kerjakan,O
2,234,Sentence: 241,orang-orang,B-PER
,,,yang,I-PER
,,,meninggal,I-PER
,,,dunia,I-PER
,,,di,O
,,,antaramu,O
,,,dengan,O
,,,meninggalkan,O
,,,isteri-isteri,O
,,,hendaklah,O
,,,para,O
,,,isteri,O
,,,itu,O
,,,menangguhkan,O
,,,dirinya,O
,,,ber'iddah,O
,,,empat,O
,,,bulan,O
,,,sepuluh,O
,,,hari,O
,,,kemudian,O
,,,apabila,O
,,,telah,O
,,,habis,O
,,,iddahnya,O
,,,maka,O
,,,tiada,O
,,,dosa,O
,,,bagimu,O
,,,para,O
,,,wali,O
,,,membiarkan,O
,,,mereka,O
,,,berbuat,O
,,,terhadap,O
,,,diri,O
,,,mereka,O
,,,menurut,O
,,,yang,O
,,,patut,O
,,,allah,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,perbuat,O
2,235,Sentence: 242,dan,O
,,,tidak,O
,,,ada,O
,,,dosa,O
,,,bagi,O
,,,kamu,O
,,,meminang,O
,,,wanita-wanita,O
,,,itu,O
,,,dengan,O
,,,sindiran,O
,,,atau,O
,,,kamu,O
,,,menyembunyikan,O
,,,keinginan,O
,,,mengawini,O
,,,mereka,O
,,,dalam,O
,,,hatimu,O
,,,allah,O
,,,mengetahui,O
,,,bahwa,O
,,,kamu,O
,,,akan,O
,,,menyebut-nyebut,O
,,,mereka,O
,,,dalam,O
,,,pada,O
,,,itu,O
,,,janganlah,O
,,,kamu,O
,,,mengadakan,O
,,,janji,O
,,,kawin,O
,,,dengan,O
,,,mereka,O
,,,secara,O
,,,rahasia,O
,,,kecuali,O
,,,sekedar,O
,,,mengucapkan,O
,,,kepada,O
,,,mereka,O
,,,perkataan,O
,,,yang,O
,,,ma'ruf,O
,,,dan,O
,,,janganlah,O
,,,kamu,O
,,,berazam,O
,,,bertetap,O
,,,hati,O
,,,untuk,O
,,,beraqad,O
,,,nikah,O
,,,sebelum,O
,,,habis,O
,,,iddahnya,O
,,,dan,O
,,,ketahuilah,O
,,,bahwasanya,O
,,,allah,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,ada,O
,,,dalam,O
,,,hatimu,O
,,,maka,O
,,,takutlah,O
,,,kepada-nya,O
,,,dan,O
,,,ketahuilah,O
,,,bahwa,O
,,,allah,O
,,,maha,O
,,,pengampun,O
,,,lagi,O
,,,maha,O
,,,penyantun,O
2,236,Sentence: 243,tidak,O
,,,ada,O
,,,kewajiban,O
,,,membayar,O
,,,mahar,O
,,,atas,O
,,,kamu,O
,,,jika,O
,,,kamu,O
,,,menceraikan,O
,,,isteri-isteri,O
,,,kamu,O
,,,sebelum,O
,,,kamu,O
,,,bercampur,O
,,,dengan,O
,,,mereka,O
,,,dan,O
,,,sebelum,O
,,,kamu,O
,,,menentukan,O
,,,maharnya,O
,,,dan,O
,,,hendaklah,O
,,,kamu,O
,,,berikan,O
,,,suatu,O
,,,mut'ah,O
,,,pemberian,O
,,,kepada,O
,,,mereka,O
,,,orang,B-PER
,,,yang,I-PER
,,,mampu,I-PER
,,,menurut,I-PER
,,,kemampuannya,I-PER
,,,dan,O
,,,orang,B-PER
,,,yang,I-PER
,,,miskin,I-PER
,,,menurut,I-PER
,,,kemampuannya,I-PER
,,,pula,O
,,,yaitu,O
,,,pemberian,O
,,,menurut,O
,,,yang,O
,,,patut,O
,,,yang,O
,,,demikian,O
,,,itu,O
,,,merupakan,O
,,,ketentuan,O
,,,bagi,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,berbuat,I-PER
,,,kebajikan,I-PER
2,237,Sentence: 244,jika,O
,,,kamu,O
,,,menceraikan,O
,,,isteri-isterimu,O
,,,sebelum,O
,,,kamu,O
,,,bercampur,O
,,,dengan,O
,,,mereka,O
,,,padahal,O
,,,sesungguhnya,O
,,,kamu,O
,,,sudah,O
,,,menentukan,O
,,,maharnya,O
,,,maka,O
,,,bayarlah,O
,,,seperdua,O
,,,dari,O
,,,mahar,O
,,,yang,O
,,,telah,O
,,,kamu,O
,,,tentukan,O
,,,itu,O
,,,kecuali,O
,,,jika,O
,,,isteri-isterimu,O
,,,itu,O
,,,memaafkan,O
,,,atau,O
,,,dimaafkan,O
,,,oleh,O
,,,orang,O
,,,yang,O
,,,memegang,O
,,,ikatan,O
,,,nikah,O
,,,dan,O
,,,pemaafan,O
,,,kamu,O
,,,itu,O
,,,lebih,O
,,,dekat,O
,,,kepada,O
,,,takwa,O
,,,dan,O
,,,janganlah,O
,,,kamu,O
,,,melupakan,O
,,,keutamaan,O
,,,di,O
,,,antara,O
,,,kamu,O
,,,sesungguhnya,O
,,,allah,O
,,,maha,O
,,,melihat,O
,,,segala,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,kerjakan,O
2,238,Sentence: 245,peliharalah,O
,,,semua,O
,,,shalat,O
,,,mu,O
,,,dan,O
,,,peliharalah,O
,,,shalat,O
,,,wusthaa,O
,,,berdirilah,O
,,,untuk,O
,,,allah,O
,,,dalam,O
,,,shalatmu,O
,,,dengan,O
,,,khusyu',O
2,239,Sentence: 246,jika,O
,,,kamu,O
,,,dalam,O
,,,keadaan,O
,,,takut,O
,,,bahaya,O
,,,maka,O
,,,shalatlah,O
,,,sambil,O
,,,berjalan,O
,,,atau,O
,,,berkendaraan,O
,,,kemudian,O
,,,apabila,O
,,,kamu,O
,,,telah,O
,,,aman,O
,,,maka,O
,,,sebutlah,O
,,,allah,O
,,,shalatlah,O
,,,sebagaimana,O
,,,allah,O
,,,telah,O
,,,mengajarkan,O
,,,kepada,O
,,,kamu,O
,,,apa,O
,,,yang,O
,,,belum,O
,,,kamu,O
,,,ketahui,O
2,240,Sentence: 247,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,akan,I-PER
,,,meninggal,I-PER
,,,dunia,I-PER
,,,di,O
,,,antara,O
,,,kamu,O
,,,dan,O
,,,meninggalkan,O
,,,isteri,O
,,,hendaklah,O
,,,berwasiat,O
,,,untuk,O
,,,isteri-isterinya,O
,,,yaitu,O
,,,diberi,O
,,,nafkah,O
,,,hingga,O
,,,setahun,O
,,,lamanya,O
,,,dan,O
,,,tidak,O
,,,disuruh,O
,,,pindah,O
,,,dari,O
,,,rumahnya,O
,,,akan,O
,,,tetapi,O
,,,jika,O
,,,mereka,O
,,,pindah,O
,,,sendiri,O
,,,maka,O
,,,tidak,O
,,,ada,O
,,,dosa,O
,,,bagimu,O
,,,wali,O
,,,atau,O
,,,waris,O
,,,dari,O
,,,yang,O
,,,meninggal,O
,,,membiarkan,O
,,,mereka,O
,,,berbuat,O
,,,yang,O
,,,ma'ruf,O
,,,terhadap,O
,,,diri,O
,,,mereka,O
,,,dan,O
,,,allah,O
,,,maha,O
,,,perkasa,O
,,,lagi,O
,,,maha,O
,,,bijaksana,O
2,241,Sentence: 248,kepada,O
,,,wanita-wanita,B-PER
,,,yang,I-PER
,,,diceraikan,I-PER
,,,hendaklah,O
,,,diberikan,O
,,,oleh,O
,,,suaminya,O
,,,mut'ah,O
,,,menurut,O
,,,yang,O
,,,ma'ruf,O
,,,sebagai,O
,,,suatu,O
,,,kewajiban,O
,,,bagi,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,bertakwa,I-PER
2,242,Sentence: 249,demikianlah,O
,,,allah,O
,,,menerangkan,O
,,,kepadamu,O
,,,ayat-ayat-nya,O
,,,hukum-hukum-nya,O
,,,supaya,O
,,,kamu,O
,,,memahaminya,O
2,243,Sentence: 250,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,ke,I-PER
,,,luar,I-PER
,,,dari,I-PER
,,,kampung,I-PER
,,,halaman,I-PER
,,,mereka,O
,,,sedang,O
,,,mereka,O
,,,beribu-ribu,O
,,,jumlahnya,O
,,,karena,O
,,,takut,O
,,,mati,O
,,,maka,O
,,,allah,O
,,,berfirman,O
,,,kepada,O
,,,mereka,O
,,,matilah,O
,,,kamu,O
,,,kemudian,O
,,,allah,O
,,,menghidupkan,O
,,,mereka,O
,,,sesungguhnya,O
,,,allah,O
,,,mempunyai,O
,,,karunia,O
,,,terhadap,O
,,,manusia,O
,,,tetapi,O
,,,kebanyakan,O
,,,manusia,O
,,,tidak,O
,,,bersyukur,O
2,244,Sentence: 251,dan,O
,,,berperanglah,O
,,,kamu,O
,,,sekalian,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,dan,O
,,,ketahuilah,O
,,,sesungguhnya,O
,,,allah,O
,,,maha,O
,,,mendengar,O
,,,lagi,O
,,,maha,O
,,,mengetahui,O
2,245,Sentence: 252,siapakah,O
,,,yang,O
,,,mau,O
,,,memberi,O
,,,pinjaman,O
,,,kepada,O
,,,allah,O
,,,pinjaman,O
,,,yang,O
,,,baik,O
,,,menafkahkan,O
,,,hartanya,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,maka,O
,,,allah,O
,,,akan,O
,,,meperlipat,O
,,,gandakan,O
,,,pembayaran,O
,,,kepadanya,O
,,,dengan,O
,,,lipat,O
,,,ganda,O
,,,yang,O
,,,banyak,O
,,,dan,O
,,,allah,O
,,,menyempitkan,O
,,,dan,O
,,,melapangkan,O
,,,rezeki,O
,,,dan,O
,,,kepada-nya-lah,O
,,,kamu,O
,,,dikembalikan,O
2,246,Sentence: 253,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,pemuka-pemuka,O
,,,bani,B-PER
,,,israil,I-PER
,,,sesudah,O
,,,nabi,O
,,,musa,B-PER
,,,yaitu,O
,,,ketika,O
,,,mereka,O
,,,berkata,O
,,,kepada,O
,,,seorang,O
,,,nabi,O
,,,mereka,O
,,,angkatlah,O
,,,untuk,O
,,,kami,O
,,,seorang,O
,,,raja,O
,,,supaya,O
,,,kami,O
,,,berperang,O
,,,di,O
,,,bawah,O
,,,pimpinannya,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,nabi,O
,,,mereka,O
,,,menjawab,O
,,,mungkin,O
,,,sekali,O
,,,jika,O
,,,kamu,O
,,,nanti,O
,,,diwajibkan,O
,,,berperang,O
,,,kamu,O
,,,tidak,O
,,,akan,O
,,,berperang,O
,,,mereka,O
,,,menjawab,O
,,,mengapa,O
,,,kami,O
,,,tidak,O
,,,mau,O
,,,berperang,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,padahal,O
,,,sesungguhnya,O
,,,kami,O
,,,telah,O
,,,diusir,O
,,,dari,O
,,,anak-anak,O
,,,kami?,O
,,,maka,O
,,,tatkala,O
,,,perang,O
,,,itu,O
,,,diwajibkan,O
,,,atas,O
,,,mereka,O
,,,merekapun,O
,,,berpaling,O
,,,kecuali,O
,,,beberapa,O
,,,saja,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,dan,O
,,,allah,O
,,,maha,O
,,,mengetahui,O
,,,siapa,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,zalim,I-PER
2,247,Sentence: 254,nabi,O
,,,mereka,O
,,,mengatakan,O
,,,kepada,O
,,,mereka,O
,,,sesungguhnya,O
,,,allah,O
,,,telah,O
,,,mengangkat,O
,,,thalut,O
,,,menjadi,O
,,,rajamu,O
,,,mereka,O
,,,menjawab,O
,,,bagaimana,O
,,,thalut,O
,,,memerintah,O
,,,kami,O
,,,padahal,O
,,,kami,O
,,,lebih,O
,,,berhak,O
,,,mengendalikan,O
,,,pemerintahan,O
,,,daripadanya,O
,,,sedang,O
,,,diapun,O
,,,tidak,O
,,,diberi,O
,,,kekayaan,O
,,,yang,O
,,,cukup,O
,,,banyak,O
,,,nabi,O
,,,mereka,O
,,,berkata,O
,,,sesungguhnya,O
,,,allah,O
,,,telah,O
,,,memilih,O
,,,rajamu,O
,,,dan,O
,,,menganugerahinya,O
,,,ilmu,O
,,,yang,O
,,,luas,O
,,,dan,O
,,,tubuh,O
,,,yang,O
,,,perkasa,O
,,,allah,O
,,,memberikan,O
,,,pemerintahan,O
,,,kepada,O
,,,siapa,O
,,,yang,O
,,,dikehendaki-nya,O
,,,dan,O
,,,allah,O
,,,maha,O
,,,luas,O
,,,pemberian-nya,O
,,,lagi,O
,,,maha,O
,,,mengetahui,O
2,248,Sentence: 255,dan,O
,,,nabi,O
,,,mereka,O
,,,mengatakan,O
,,,kepada,O
,,,mereka,O
,,,sesungguhnya,O
,,,tanda,O
,,,ia,O
,,,akan,O
,,,menjadi,O
,,,raja,O
,,,ialah,O
,,,kembalinya,O
,,,tabut,O
,,,kepadamu,O
,,,di,O
,,,dalamnya,O
,,,terdapat,O
,,,ketenangan,O
,,,dari,O
,,,tuhanmu,O
,,,dan,O
,,,sisa,O
,,,dari,O
,,,peninggalan,O
,,,keluarga,O
,,,musa,B-PER
,,,dan,O
,,,keluarga,O
,,,harun,O
,,,tabut,O
,,,itu,O
,,,dibawa,O
,,,malaikat,O
,,,sesungguhnya,O
,,,pada,O
,,,yang,O
,,,demikian,O
,,,itu,O
,,,terdapat,O
,,,tanda,O
,,,bagimu,O
,,,jika,O
,,,kamu,O
,,,orang,O
,,,yang,O
,,,beriman,O
2,249,Sentence: 256,maka,O
,,,tatkala,O
,,,thalut,O
,,,keluar,O
,,,membawa,O
,,,tentaranya,O
,,,ia,O
,,,berkata,O
,,,sesungguhnya,O
,,,allah,O
,,,akan,O
,,,menguji,O
,,,kamu,O
,,,dengan,O
,,,suatu,O
,,,sungai,O
,,,maka,O
,,,siapa,O
,,,di,O
,,,antara,O
,,,kamu,O
,,,meminum,O
,,,airnya,O
,,,bukanlah,O
,,,ia,O
,,,pengikutku,O
,,,dan,O
,,,barangsiapa,O
,,,tiada,O
,,,meminumnya,O
,,,kecuali,O
,,,menceduk,O
,,,seceduk,O
,,,tangan,O
,,,maka,O
,,,dia,O
,,,adalah,O
,,,pengikutku,O
,,,kemudian,O
,,,mereka,O
,,,meminumnya,O
,,,kecuali,O
,,,beberapa,O
,,,orang,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,maka,O
,,,tatkala,O
,,,thalut,O
,,,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,bersama,O
,,,dia,O
,,,telah,O
,,,menyeberangi,O
,,,sungai,O
,,,itu,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,telah,I-PER
,,,minum,I-PER
,,,berkata,O
,,,tak,O
,,,ada,O
,,,kesanggupan,O
,,,kami,O
,,,pada,O
,,,hari,O
,,,ini,O
,,,untuk,O
,,,melawan,O
,,,jalut,O
,,,dan,O
,,,tentaranya,O
,,,orang-orang,O
,,,yang,O
,,,meyakini,O
,,,bahwa,O
,,,mereka,O
,,,akan,O
,,,menemui,O
,,,allah,O
,,,berkata,O
,,,berapa,O
,,,banyak,O
,,,terjadi,O
,,,golongan,O
,,,yang,O
,,,sedikit,O
,,,dapat,O
,,,mengalahkan,O
,,,golongan,O
,,,yang,O
,,,banyak,O
,,,dengan,O
,,,izin,O
,,,allah,O
,,,dan,O
,,,allah,O
,,,beserta,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,sabar,I-PER
2,250,Sentence: 257,tatkala,O
,,,jalut,O
,,,dan,O
,,,tentaranya,O
,,,telah,O
,,,nampak,O
,,,oleh,O
,,,mereka,O
,,,merekapun,O
,,,thalut,O
,,,dan,O
,,,tentaranya,O
,,,berdoa,O
,,,ya,O
,,,tuhan,O
,,,kami,O
,,,tuangkanlah,O
,,,kesabaran,O
,,,atas,O
,,,diri,O
,,,kami,O
,,,dan,O
,,,kokohkanlah,O
,,,pendirian,O
,,,kami,O
,,,dan,O
,,,tolonglah,O
,,,kami,O
,,,terhadap,O
,,,orang-orang,B-PER
,,,kafir,I-PER
2,251,Sentence: 258,mereka,O
,,,tentara,O
,,,thalut,O
,,,mengalahkan,O
,,,tentara,O
,,,jalut,O
,,,dengan,O
,,,izin,O
,,,allah,O
,,,dan,O
,,,dalam,O
,,,peperangan,O
,,,itu,O
,,,daud,O
,,,membunuh,O
,,,jalut,O
,,,kemudian,O
,,,allah,O
,,,memberikan,O
,,,kepadanya,O
,,,daud,O
,,,pemerintahan,O
,,,dan,O
,,,hikmah,O
,,,sesudah,O
,,,meninggalnya,O
,,,thalut,O
,,,dan,O
,,,mengajarkan,O
,,,kepadanya,O
,,,apa,O
,,,yang,O
,,,dikehendaki-nya,O
,,,seandainya,O
,,,allah,O
,,,tidak,O
,,,menolak,O
,,,keganasan,O
,,,sebahagian,O
,,,umat,O
,,,manusia,O
,,,dengan,O
,,,sebagian,O
,,,yang,O
,,,lain,O
,,,pasti,O
,,,rusaklah,O
,,,bumi,O
,,,ini,O
,,,tetapi,O
,,,allah,O
,,,mempunyai,O
,,,karunia,O
,,,yang,O
,,,dicurahkan,O
,,,atas,O
,,,semesta,O
,,,alam,O
2,252,Sentence: 259,itu,O
,,,adalah,O
,,,ayat-ayat,O
,,,dari,O
,,,allah,O
,,,kami,O
,,,bacakan,O
,,,kepadamu,O
,,,dengan,O
,,,hak,O
,,,benar,O
,,,dan,O
,,,sesungguhnya,O
,,,kamu,O
,,,benar-benar,O
,,,salah,O
,,,seorang,O
,,,di,O
,,,antara,O
,,,nabi-nabi,O
,,,yang,O
,,,diutus,O
2,253,Sentence: 260,rasul-rasul,O
,,,itu,O
,,,kami,O
,,,lebihkan,O
,,,sebagian,O
,,,dari,O
,,,mereka,O
,,,atas,O
,,,sebagian,O
,,,yang,O
,,,lain,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,ada,O
,,,yang,O
,,,allah,O
,,,berkata-kata,O
,,,langsung,O
,,,dengan,O
,,,dia,O
,,,dan,O
,,,sebagiannya,O
,,,allah,O
,,,meninggikannya,O
,,,beberapa,O
,,,derajat,O
,,,dan,O
,,,kami,O
,,,berikan,O
,,,kepada,O
,,,isa,B-PER
,,,putera,O
,,,maryam,O
,,,beberapa,O
,,,mukjizat,O
,,,serta,O
,,,kami,O
,,,perkuat,O
,,,dia,O
,,,dengan,O
,,,ruhul,O
,,,qudus,O
,,,dan,O
,,,kalau,O
,,,allah,O
,,,menghendaki,O
,,,niscaya,O
,,,tidaklah,O
,,,berbunuh-bunuhan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,datang,I-PER
,,,sesudah,I-PER
,,,rasul-rasul,I-PER
,,,itu,O
,,,sesudah,O
,,,datang,O
,,,kepada,O
,,,mereka,O
,,,beberapa,O
,,,macam,O
,,,keterangan,O
,,,akan,O
,,,tetapi,O
,,,mereka,O
,,,berselisih,O
,,,maka,O
,,,ada,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,yang,O
,,,beriman,O
,,,dan,O
,,,ada,O
,,,pula,O
,,,di,O
,,,antara,O
,,,mereka,B-PER
,,,yang,I-PER
,,,kafir,I-PER
,,,seandainya,O
,,,allah,O
,,,menghendaki,O
,,,tidaklah,O
,,,mereka,O
,,,berbunuh-bunuhan,O
,,,akan,O
,,,tetapi,O
,,,allah,O
,,,berbuat,O
,,,apa,O
,,,yang,O
,,,dikehendaki-nya,O
2,254,Sentence: 261,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,belanjakanlah,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,sebagian,O
,,,dari,O
,,,rezeki,O
,,,yang,O
,,,telah,O
,,,kami,O
,,,berikan,O
,,,kepadamu,O
,,,sebelum,O
,,,datang,O
,,,hari,O
,,,yang,O
,,,pada,O
,,,hari,O
,,,itu,O
,,,tidak,O
,,,ada,O
,,,lagi,O
,,,jual,O
,,,beli,O
,,,dan,O
,,,tidak,O
,,,ada,O
,,,lagi,O
,,,syafa'at,O
,,,dan,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,itulah,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,zalim,I-PER
2,255,Sentence: 262,allah,O
,,,tidak,O
,,,ada,O
,,,tuhan,O
,,,yang,O
,,,berhak,O
,,,disembah,O
,,,melainkan,O
,,,dia,O
,,,yang,O
,,,hidup,O
,,,kekal,O
,,,lagi,O
,,,terus,O
,,,menerus,O
,,,mengurus,O
,,,makhluk-nya,O
,,,tidak,O
,,,mengantuk,O
,,,dan,O
,,,tidak,O
,,,tidur,O
,,,kepunyaan-nya,O
,,,apa,O
,,,yang,O
,,,di,O
,,,langit,O
,,,dan,O
,,,di,O
,,,bumi,O
,,,tiada,O
,,,yang,O
,,,dapat,O
,,,memberi,O
,,,syafa'at,O
,,,di,O
,,,sisi,O
,,,allah,O
,,,tanpa,O
,,,izin-nya,O
,,,allah,O
,,,mengetahui,O
,,,apa-apa,O
,,,yang,O
,,,di,O
,,,hadapan,O
,,,mereka,O
,,,dan,O
,,,di,O
,,,belakang,O
,,,mereka,O
,,,dan,O
,,,mereka,O
,,,tidak,O
,,,mengetahui,O
,,,apa-apa,O
,,,dari,O
,,,ilmu,O
,,,allah,O
,,,melainkan,O
,,,apa,O
,,,yang,O
,,,dikehendaki-nya,O
,,,kursi,O
,,,allah,O
,,,meliputi,O
,,,langit,O
,,,dan,O
,,,bumi,O
,,,dan,O
,,,allah,O
,,,tidak,O
,,,merasa,O
,,,berat,O
,,,memelihara,O
,,,keduanya,O
,,,dan,O
,,,allah,O
,,,maha,O
,,,tinggi,O
,,,lagi,O
,,,maha,O
,,,besar,O
2,256,Sentence: 263,tidak,O
,,,ada,O
,,,paksaan,O
,,,untuk,O
,,,memasuki,O
,,,agama,O
,,,islam,O
,,,sesungguhnya,O
,,,telah,O
,,,jelas,O
,,,jalan,O
,,,yang,O
,,,benar,O
,,,daripada,O
,,,jalan,O
,,,yang,O
,,,sesat,O
,,,karena,O
,,,itu,O
,,,barangsiapa,O
,,,yang,O
,,,ingkar,O
,,,kepada,O
,,,thaghut,O
,,,dan,O
,,,beriman,O
,,,kepada,O
,,,allah,O
,,,maka,O
,,,sesungguhnya,O
,,,ia,O
,,,telah,O
,,,berpegang,O
,,,kepada,O
,,,buhul,O
,,,tali,O
,,,yang,O
,,,amat,O
,,,kuat,O
,,,yang,O
,,,tidak,O
,,,akan,O
,,,putus,O
,,,dan,O
,,,allah,O
,,,maha,O
,,,mendengar,O
,,,lagi,O
,,,maha,O
,,,mengetahui,O
2,257,Sentence: 264,allah,O
,,,pelindung,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,dia,O
,,,mengeluarkan,O
,,,mereka,O
,,,dari,O
,,,kegelapan,O
,,,kekafiran,O
,,,kepada,O
,,,cahaya,O
,,,iman,O
,,,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,kafir,I-PER
,,,pelindung-pelindungnya,O
,,,ialah,O
,,,syaitan,O
,,,yang,O
,,,mengeluarkan,O
,,,mereka,O
,,,daripada,O
,,,cahaya,O
,,,kepada,O
,,,kegelapan,O
,,,kekafiran,O
,,,mereka,O
,,,itu,O
,,,adalah,O
,,,penghuni,O
,,,neraka,O
,,,mereka,O
,,,kekal,O
,,,di,O
,,,dalamnya,O
2,258,Sentence: 265,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang,O
,,,yang,O
,,,mendebat,O
,,,ibrahim,B-PER
,,,tentang,O
,,,tuhannya,O
,,,allah,O
,,,karena,O
,,,allah,O
,,,telah,O
,,,memberikan,O
,,,kepada,O
,,,orang,O
,,,itu,O
,,,pemerintahan,O
,,,kekuasaan,O
,,,ketika,O
,,,ibrahim,B-PER
,,,mengatakan,O
,,,tuhanku,O
,,,ialah,O
,,,yang,O
,,,menghidupkan,O
,,,dan,O
,,,mematikan,O
,,,orang,O
,,,itu,O
,,,berkata,O
,,,saya,O
,,,dapat,O
,,,menghidupkan,O
,,,dan,O
,,,mematikan,O
,,,ibrahim,B-PER
,,,berkata,O
,,,sesungguhnya,O
,,,allah,O
,,,menerbitkan,O
,,,matahari,O
,,,dari,O
,,,timur,O
,,,maka,O
,,,terbitkanlah,O
,,,dia,O
,,,dari,O
,,,barat,O
,,,lalu,O
,,,terdiamlah,O
,,,orang,O
,,,kafir,O
,,,itu,O
,,,dan,O
,,,allah,O
,,,tidak,O
,,,memberi,O
,,,petunjuk,O
,,,kepada,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,zalim,I-PER
2,259,Sentence: 266,atau,O
,,,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang,O
,,,yang,O
,,,melalui,O
,,,suatu,O
,,,negeri,O
,,,yang,O
,,,temboknya,O
,,,telah,O
,,,roboh,O
,,,menutupi,O
,,,atapnya,O
,,,dia,O
,,,berkata,O
,,,bagaimana,O
,,,allah,O
,,,menghidupkan,O
,,,kembali,O
,,,negeri,O
,,,ini,O
,,,setelah,O
,,,hancur,O
,,,maka,O
,,,allah,O
,,,mematikan,O
,,,orang,O
,,,itu,O
,,,seratus,O
,,,tahun,O
,,,kemudian,O
,,,menghidupkannya,O
,,,kembali,O
,,,allah,O
,,,bertanya,O
,,,berapakah,O
,,,lamanya,O
,,,kamu,O
,,,tinggal,O
,,,di,O
,,,sini,O
,,,ia,O
,,,menjawab,O
,,,saya,O
,,,tinggal,O
,,,di,O
,,,sini,O
,,,sehari,O
,,,atau,O
,,,setengah,O
,,,hari,O
,,,allah,O
,,,berfirman,O
,,,sebenarnya,O
,,,kamu,O
,,,telah,O
,,,tinggal,O
,,,di,O
,,,sini,O
,,,seratus,O
,,,tahun,O
,,,lamanya,O
,,,lihatlah,O
,,,kepada,O
,,,makanan,O
,,,dan,O
,,,minumanmu,O
,,,yang,O
,,,belum,O
,,,lagi,O
,,,beubah,O
,,,dan,O
,,,lihatlah,O
,,,kepada,O
,,,keledai,O
,,,kamu,O
,,,yang,O
,,,telah,O
,,,menjadi,O
,,,tulang,O
,,,belulang,O
,,,kami,O
,,,akan,O
,,,menjadikan,O
,,,kamu,O
,,,tanda,O
,,,kekuasaan,O
